uriPer,labelPer,birthYear,gender,labelPlace,geometry,uriPlace,periods,FID,REGION,CNTR_ID,CNTR_NAME,NAME_ENGL,ISO3_CODE,coded_country,activityYear,periodsActivity
http://www.wikidata.org/entity/Q15977771,Harry Wayland Randall,1915,male,Spokane,POINT (-117.4235 47.657195),http://www.wikidata.org/entity/Q187805,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1960,1946-1970
http://www.wikidata.org/entity/Q15968900,Denis Warner,1917,male,New Norfolk,POINT (147.059444 -42.782778),http://www.wikidata.org/entity/Q1982848,1911-1920,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1962,1946-1970
http://www.wikidata.org/entity/Q4065947,Mikhail Andriasov,1914,male,Millerovo,POINT (40.4 48.916667),http://www.wikidata.org/entity/Q158872,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1959,1946-1970
http://www.wikidata.org/entity/Q15603100,Juan Guzmán,1911,male,Cologne,POINT (6.957778 50.942222),http://www.wikidata.org/entity/Q365,1911-1920,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1956,1946-1970
http://www.wikidata.org/entity/Q4104688,Sergey Vasilyev,1911,male,Kurgan,POINT (65.341111 55.440833),http://www.wikidata.org/entity/Q13379,1911-1920,1,Asiatic Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1956,1946-1970
http://www.wikidata.org/entity/Q152524,Robert Capa,1913,male,Budapest,POINT (19.040833 47.498333),http://www.wikidata.org/entity/Q1781,1911-1920,8,Eastern Europe,HU,Magyarország,Hungary,HUN,Austria Hungary,1958,1946-1970
http://www.wikidata.org/entity/Q111472987,René Autones,1920,male,Argelès-sur-Mer,POINT (3.023889 42.546111),http://www.wikidata.org/entity/Q644728,1911-1920,22,Western Europe,FR,France,France,FRA,France,1965,1946-1970
http://www.wikidata.org/entity/Q111685918,Harold Dick,1917,male,Fremantle,POINT (115.7475 -32.054167),http://www.wikidata.org/entity/Q606212,1911-1920,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1962,1946-1970
http://www.wikidata.org/entity/Q98756136,Roy Wilder,1914,male,Spring Hope,POINT (-78.109722 35.944167),http://www.wikidata.org/entity/Q940729,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1959,1946-1970
http://www.wikidata.org/entity/Q1508257,George Silk,1916,male,Levin,POINT (175.275 -40.63333),http://www.wikidata.org/entity/Q1821910,1911-1920,2,Australia/New Zealand,NZ,New Zealand-Aotearoa,New Zealand,NZL,Australia New Z.,1961,1946-1970
http://www.wikidata.org/entity/Q1523446,Alexander Yashin,1913,male,Bludnovo,POINT (45.553611 59.397222),http://www.wikidata.org/entity/Q13663846,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1958,1946-1970
http://www.wikidata.org/entity/Q12751126,Dragica Srzentić,1912,female,Sovinjak,POINT (13.92 45.37),http://www.wikidata.org/entity/Q2128261,1911-1920,19,Southern Europe,HR,Hrvatska,Croatia,HRV,Central Europe,1957,1946-1970
http://www.wikidata.org/entity/Q7182447,Phil Stern,1919,male,Philadelphia,POINT (-75.163611 39.952778),http://www.wikidata.org/entity/Q1345,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1964,1946-1970
http://www.wikidata.org/entity/Q94415431,Walter Henisch,1913,male,Vienna,POINT (16.3725 48.208333),http://www.wikidata.org/entity/Q1741,1911-1920,22,Western Europe,AT,Österreich,Austria,AUT,Austria Hungary,1958,1946-1970
http://www.wikidata.org/entity/Q4154495,Savva Dangulov,1912,male,Armavir,POINT (41.116667 45),http://www.wikidata.org/entity/Q15767,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1957,1946-1970
http://www.wikidata.org/entity/Q17908455,Leonid Vilkomir,1912,male,Bukhara,POINT (64.428611 39.774722),http://www.wikidata.org/entity/Q5764,1911-1920,5,Central Asia,UZ,Узбекистан,Uzbekistan,UZB,Russian Federation,1957,1946-1970
http://www.wikidata.org/entity/Q1782146,Konrad Kellen,1913,male,Berlin,POINT (13.383333 52.516667),http://www.wikidata.org/entity/Q64,1911-1920,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1958,1946-1970
http://www.wikidata.org/entity/Q4150330,Mark Grossman,1917,male,Rostov-on-Don,POINT (39.71 47.2225),http://www.wikidata.org/entity/Q908,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1962,1946-1970
http://www.wikidata.org/entity/Q4218911,Bronislav Kezhun,1914,male,Saint Petersburg,POINT (30.316667 59.95),http://www.wikidata.org/entity/Q656,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1959,1946-1970
http://www.wikidata.org/entity/Q94097711,Paul Augustin,1916,male,Pobedino,POINT (22.725 54.894444),http://www.wikidata.org/entity/Q2267370,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1961,1946-1970
http://www.wikidata.org/entity/Q19361622,Dušan Moravec,1920,male,Ljubljana,POINT (14.506111 46.051389),http://www.wikidata.org/entity/Q437,1911-1920,19,Southern Europe,SI,Slovinsko,Slovenia,SVN,Central Europe,1965,1946-1970
http://www.wikidata.org/entity/Q4223718,Arkady Klimov,1914,male,Yaransk,POINT (47.868805 57.303306),http://www.wikidata.org/entity/Q198977,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1959,1946-1970
http://www.wikidata.org/entity/Q1964719,Dmitry Baltermants,1912,male,Warsaw,POINT (21.011111 52.23),http://www.wikidata.org/entity/Q270,1911-1920,8,Eastern Europe,PL,Polska,Poland,POL,Poland,1957,1946-1970
http://www.wikidata.org/entity/Q1113742,Clare Hollingworth,1911,female,Knighton,POINT (-1.116 52.606),http://www.wikidata.org/entity/Q6422364,1911-1920,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1956,1946-1970
http://www.wikidata.org/entity/Q4122755,Boris Voytekhov,1911,male,Saint Petersburg,POINT (30.316667 59.95),http://www.wikidata.org/entity/Q656,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1956,1946-1970
http://www.wikidata.org/entity/Q706662,Lothar-Günther Buchheim,1918,male,Weimar,POINT (11.329445 50.981111),http://www.wikidata.org/entity/Q3955,1911-1920,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1963,1946-1970
http://www.wikidata.org/entity/Q6688023,Louis R. Lowery,1916,male,Pittsburgh,POINT (-80 40.441667),http://www.wikidata.org/entity/Q1342,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1961,1946-1970
http://www.wikidata.org/entity/Q4538196,Anatoliy Yanovskiy,1919,male,Oryol,POINT (36.069444 52.968611),http://www.wikidata.org/entity/Q3118,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1964,1946-1970
http://www.wikidata.org/entity/Q4909855,Bill Lawrence,1916,male,Lincoln,POINT (-96.678056 40.809167),http://www.wikidata.org/entity/Q28260,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1961,1946-1970
http://www.wikidata.org/entity/Q112103588,Roderick Kenneth MacDonald,1912,male,Scotland,POINT (-5 57),http://www.wikidata.org/entity/Q22,1911-1920,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1957,1946-1970
http://www.wikidata.org/entity/Q4795029,Arnold Edmund Samuelson,1917,male,Tacoma,POINT (-122.4475 47.2525),http://www.wikidata.org/entity/Q199797,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1962,1946-1970
http://www.wikidata.org/entity/Q1324581,Wilfred Burchett,1911,male,Melbourne,POINT (144.963056 -37.814167),http://www.wikidata.org/entity/Q3141,1911-1920,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1956,1946-1970
http://www.wikidata.org/entity/Q74596,Thaddäus Troll,1914,male,Bad Cannstatt,POINT (9.2141 48.8056),http://www.wikidata.org/entity/Q656982,1911-1920,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1959,1946-1970
http://www.wikidata.org/entity/Q1340595,James Aldridge,1918,male,White Hills,POINT (144.3 -36.7333),http://www.wikidata.org/entity/Q7994799,1911-1920,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1963,1946-1970
http://www.wikidata.org/entity/Q25929740,Kalevi Heikkinen,1911,male,Kestilä,POINT (26.279167 64.351389),http://www.wikidata.org/entity/Q992303,1911-1920,24,Northern Europe,FI,Suomi-Finland,Finland,FIN,Baltic States Fin. Belar.,1956,1946-1970
http://www.wikidata.org/entity/Q44695,Konstantin Simonov,1915,male,Saint Petersburg,POINT (30.316667 59.95),http://www.wikidata.org/entity/Q656,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1960,1946-1970
http://www.wikidata.org/entity/Q25927242,Eric Borchert,1911,male,Chernyakhovsk,POINT (21.816667 54.633333),http://www.wikidata.org/entity/Q5655,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1956,1946-1970
http://www.wikidata.org/entity/Q112054838,John R. Wilhelm,1916,male,Billings,POINT (-108.537222 45.786667),http://www.wikidata.org/entity/Q166304,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1961,1946-1970
http://www.wikidata.org/entity/Q4511915,Yuly Chepurin,1914,male,Saratov,POINT (46.035 51.53),http://www.wikidata.org/entity/Q5332,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1959,1946-1970
http://www.wikidata.org/entity/Q135760626,Николай Григорьевич Михайловский,1911,male,Zhmerynka,POINT (28.099167 49.0425),http://www.wikidata.org/entity/Q956117,1911-1920,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1956,1946-1970
http://www.wikidata.org/entity/Q4515631,Anatoly Chivilikhin,1915,male,Saint Petersburg,POINT (30.316667 59.95),http://www.wikidata.org/entity/Q656,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1960,1946-1970
http://www.wikidata.org/entity/Q112326997,Ronnie Noble,1916,male,Blackheath,POINT (0.009 51.47),http://www.wikidata.org/entity/Q880861,1911-1920,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1961,1946-1970
http://www.wikidata.org/entity/Q138846,Andy Rooney,1919,male,Albany,POINT (-73.766667 42.65),http://www.wikidata.org/entity/Q24861,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1964,1946-1970
http://www.wikidata.org/entity/Q7358662,Roger Mirams,1918,male,Christchurch,POINT (172.636111 -43.531111),http://www.wikidata.org/entity/Q79990,1911-1920,2,Australia/New Zealand,NZ,New Zealand-Aotearoa,New Zealand,NZL,Australia New Z.,1963,1946-1970
http://www.wikidata.org/entity/Q1375486,Ronald W. Clark,1916,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1911-1920,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1961,1946-1970
http://www.wikidata.org/entity/Q136805151,Frank A. Healy,1920,male,Toronto,POINT (-79.386667 43.670278),http://www.wikidata.org/entity/Q172,1911-1920,23,Northern America,CA,Canada-Canada,Canada,CAN,United States Can.,1965,1946-1970
http://www.wikidata.org/entity/Q13735816,Jan Rudolf Hommes,1918,male,The Hague,POINT (4.31 52.08),http://www.wikidata.org/entity/Q36600,1911-1920,22,Western Europe,NL,Nederland,Netherlands,NLD,Belgium Netherl.,1963,1946-1970
http://www.wikidata.org/entity/Q136386664,Акульшин Дмитрий Филиппович,1911,male,Donetsk,POINT (37.802778 48.015833),http://www.wikidata.org/entity/Q43070,1911-1920,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1956,1946-1970
http://www.wikidata.org/entity/Q5093771,Chester Wilmot,1911,male,Brighton,POINT (144.996 -37.905),http://www.wikidata.org/entity/Q915776,1911-1920,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1956,1946-1970
http://www.wikidata.org/entity/Q5163587,Constance Stuart Larrabee,1914,female,Cornwall,POINT (-4.9 50.3),http://www.wikidata.org/entity/Q23148,1911-1920,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1959,1946-1970
http://www.wikidata.org/entity/Q934820,David Douglas Duncan,1916,male,Kansas City,POINT (-94.583333 39.05),http://www.wikidata.org/entity/Q41819,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1961,1946-1970
http://www.wikidata.org/entity/Q136631472,Andrejs Spekke,1915,male,Moscow,POINT (37.6175 55.750556),http://www.wikidata.org/entity/Q649,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1960,1946-1970
http://www.wikidata.org/entity/Q1122045,Lajos Kuntár,1914,male,Csörötnek,POINT (16.36416 46.95063),http://www.wikidata.org/entity/Q876382,1911-1920,8,Eastern Europe,HU,Magyarország,Hungary,HUN,Austria Hungary,1959,1946-1970
http://www.wikidata.org/entity/Q3379683,Philippe Daudy,1925,male,16th arrondissement of Paris,POINT (2.276489 48.863611),http://www.wikidata.org/entity/Q194420,1921-1930,22,Western Europe,FR,France,France,FRA,France,1970,1946-1970
http://www.wikidata.org/entity/Q4168436,Ivan Drozdov,1922,male,Bekovsky District,POINT (43.71 52.465),http://www.wikidata.org/entity/Q2706920,1921-1930,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1967,1946-1970
http://www.wikidata.org/entity/Q111792947,Paul Corcuff,1927,male,Villejuif,POINT (2.361111 48.793889),http://www.wikidata.org/entity/Q128466,1921-1930,22,Western Europe,FR,France,France,FRA,France,1972,1971-1995
http://www.wikidata.org/entity/Q9391722,Zofia Bystrzycka,1922,female,Przemyśl,POINT (22.78424 49.78345),http://www.wikidata.org/entity/Q208473,1921-1930,8,Eastern Europe,PL,Polska,Poland,POL,Poland,1967,1946-1970
http://www.wikidata.org/entity/Q111470696,René Adrian,1930,male,Strasbourg,POINT (7.752222 48.573333),http://www.wikidata.org/entity/Q6602,1921-1930,22,Western Europe,FR,France,France,FRA,France,1975,1971-1995
http://www.wikidata.org/entity/Q387323,Raoul Coutard,1924,male,4th arrondissement of Paris,POINT (2.355556 48.855556),http://www.wikidata.org/entity/Q230127,1921-1930,22,Western Europe,FR,France,France,FRA,France,1969,1946-1970
http://www.wikidata.org/entity/Q114600,Johannes-Matthias Hönscheid,1922,male,Eitorf,POINT (7.451667 50.769722),http://www.wikidata.org/entity/Q254649,1921-1930,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1967,1946-1970
http://www.wikidata.org/entity/Q111781829,Raymond Varoqui,1921,male,Ottange,POINT (6.018333 49.442222),http://www.wikidata.org/entity/Q22010,1921-1930,22,Western Europe,FR,France,France,FRA,France,1966,1946-1970
http://www.wikidata.org/entity/Q3751306,Franco Ferrari,1929,male,Sondrio,POINT (9.87 46.16972),http://www.wikidata.org/entity/Q6274,1921-1930,19,Southern Europe,IT,Italia,Italy,ITA,Italy,1974,1971-1995
http://www.wikidata.org/entity/Q4235683,Yakov Kostyukovsky,1921,male,Zolotonosha,POINT (32.033333 49.666667),http://www.wikidata.org/entity/Q219769,1921-1930,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1966,1946-1970
http://www.wikidata.org/entity/Q18323289,Janez Stanonik,1922,male,Slovenj Gradec,POINT (15.079044 46.509345),http://www.wikidata.org/entity/Q15918,1921-1930,19,Southern Europe,SI,Slovinsko,Slovenia,SVN,Central Europe,1967,1946-1970
http://www.wikidata.org/entity/Q4909232,Bill Groethe,1923,male,Rapid City,POINT (-103.228667 44.081056),http://www.wikidata.org/entity/Q213325,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1968,1946-1970
http://www.wikidata.org/entity/Q3351411,Olivier Todd,1929,male,Neuilly-sur-Seine,POINT (2.2675 48.887222),http://www.wikidata.org/entity/Q48958,1921-1930,22,Western Europe,FR,France,France,FRA,France,1974,1971-1995
http://www.wikidata.org/entity/Q6109396,J. Malan Heslop,1923,male,Taylor,POINT (-112.083611 41.227222),http://www.wikidata.org/entity/Q29641696,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1968,1946-1970
http://www.wikidata.org/entity/Q104621531,Pierre Ferrari,1924,male,Massiac,POINT (3.197222 45.251389),http://www.wikidata.org/entity/Q470686,1921-1930,22,Western Europe,FR,France,France,FRA,France,1969,1946-1970
http://www.wikidata.org/entity/Q104590752,Daniel Camus,1929,male,Reims,POINT (4.028611 49.265278),http://www.wikidata.org/entity/Q41876,1921-1930,22,Western Europe,FR,France,France,FRA,France,1974,1971-1995
http://www.wikidata.org/entity/Q22004182,Ed Feingersh,1925,male,Brooklyn,POINT (-73.949722 40.650833),http://www.wikidata.org/entity/Q18419,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1970,1946-1970
http://www.wikidata.org/entity/Q104585883,Jean Péraud,1925,male,Le Perreux-sur-Marne,POINT (2.503611 48.842222),http://www.wikidata.org/entity/Q990408,1921-1930,22,Western Europe,FR,France,France,FRA,France,1970,1946-1970
http://www.wikidata.org/entity/Q214110,David Rubinger,1924,male,Vienna,POINT (16.3725 48.208333),http://www.wikidata.org/entity/Q1741,1921-1930,22,Western Europe,AT,Österreich,Austria,AUT,Austria Hungary,1969,1946-1970
http://www.wikidata.org/entity/Q213957,Bernard B. Fall,1926,male,Vienna,POINT (16.3725 48.208333),http://www.wikidata.org/entity/Q1741,1921-1930,22,Western Europe,AT,Österreich,Austria,AUT,Austria Hungary,1971,1971-1995
http://www.wikidata.org/entity/Q15149827,John Dominis,1921,male,Los Angeles,POINT (-118.24368 34.05223),http://www.wikidata.org/entity/Q65,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1966,1946-1970
http://www.wikidata.org/entity/Q153700,Oriana Fallaci,1929,female,Florence,POINT (11.254167 43.771389),http://www.wikidata.org/entity/Q2044,1921-1930,19,Southern Europe,IT,Italia,Italy,ITA,Italy,1974,1971-1995
http://www.wikidata.org/entity/Q15486525,Joseph McKeown,1925,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1921-1930,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1970,1946-1970
http://www.wikidata.org/entity/Q64373656,Norman Hatch,1921,male,Boston,POINT (-71.057778 42.360278),http://www.wikidata.org/entity/Q100,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1966,1946-1970
http://www.wikidata.org/entity/Q16015140,Paul Fregosi,1922,male,Marseille,POINT (5.376389 43.296667),http://www.wikidata.org/entity/Q23482,1921-1930,22,Western Europe,FR,France,France,FRA,France,1967,1946-1970
http://www.wikidata.org/entity/Q16459192,Lionginas Baliukevičius,1925,male,Alytus,POINT (24.05 54.4),http://www.wikidata.org/entity/Q450625,1921-1930,8,Eastern Europe,LT,Lietuva,Lithuania,LTU,Baltic States Fin. Belar.,1970,1946-1970
http://www.wikidata.org/entity/Q702625,Marc Riboud,1923,male,Saint-Genis-Laval,POINT (4.793056 45.695278),http://www.wikidata.org/entity/Q910089,1921-1930,22,Western Europe,FR,France,France,FRA,France,1968,1946-1970
http://www.wikidata.org/entity/Q1963261,Semyon Gudzenko,1922,male,Kyiv,POINT (30.523611 50.45),http://www.wikidata.org/entity/Q1899,1921-1930,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1967,1946-1970
http://www.wikidata.org/entity/Q17383868,Howard Sochurek,1924,male,Milwaukee,POINT (-87.95 43.05),http://www.wikidata.org/entity/Q37836,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1969,1946-1970
http://www.wikidata.org/entity/Q6830516,Michael Gannon,1927,male,Fort Sill,POINT (-98.508333 34.704167),http://www.wikidata.org/entity/Q1018681,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1972,1971-1995
http://www.wikidata.org/entity/Q6939240,Murray Fromson,1929,male,The Bronx,POINT (-73.873333 40.846667),http://www.wikidata.org/entity/Q18426,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1974,1971-1995
http://www.wikidata.org/entity/Q1348644,Larry Burrows,1926,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1921-1930,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1971,1971-1995
http://www.wikidata.org/entity/Q27132590,Paul Averitt,1923,male,Nashville,POINT (-86.774444 36.162222),http://www.wikidata.org/entity/Q23197,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1968,1946-1970
http://www.wikidata.org/entity/Q88645650,Hugo Wilmar,1923,male,Amersfoort,POINT (5.38 52.15),http://www.wikidata.org/entity/Q992,1921-1930,22,Western Europe,NL,Nederland,Netherlands,NLD,Belgium Netherl.,1968,1946-1970
http://www.wikidata.org/entity/Q117121102,Robert Schutz,1925,male,Orange,POINT (-74.2357 40.768),http://www.wikidata.org/entity/Q1087121,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1970,1946-1970
http://www.wikidata.org/entity/Q3288026,Marc Flament,1929,male,Bordeaux,POINT (-0.579444 44.837778),http://www.wikidata.org/entity/Q1479,1921-1930,22,Western Europe,FR,France,France,FRA,France,1974,1971-1995
http://www.wikidata.org/entity/Q3275723,Madeleine Riffaud,1924,female,Arvillers,POINT (2.646945 49.745),http://www.wikidata.org/entity/Q30885,1921-1930,22,Western Europe,FR,France,France,FRA,France,1969,1946-1970
http://www.wikidata.org/entity/Q5493411,François Sully,1927,male,6th arrondissement of Paris,POINT (2.332233 48.850531),http://www.wikidata.org/entity/Q245546,1921-1930,22,Western Europe,FR,France,France,FRA,France,1972,1971-1995
http://www.wikidata.org/entity/Q84720985,Владимир Иванович Сердюков,1924,male,Almaty,POINT (76.915 43.24),http://www.wikidata.org/entity/Q35493,1921-1930,5,Central Asia,KZ,Қазақстан,Kazakhstan,KAZ,Russian Federation,1969,1946-1970
http://www.wikidata.org/entity/Q3158494,Jacques Chancel,1928,male,Ayzac-Ost,POINT (-0.096389 43.023611),http://www.wikidata.org/entity/Q765805,1921-1930,22,Western Europe,FR,France,France,FRA,France,1973,1971-1995
http://www.wikidata.org/entity/Q6939446,Murray Sayle,1926,male,Sydney,POINT (151.21 -33.867778),http://www.wikidata.org/entity/Q3130,1921-1930,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1971,1971-1995
http://www.wikidata.org/entity/Q120278448,Igor Grebtsov,1923,male,Uzhur,POINT (89.816667 55.316667),http://www.wikidata.org/entity/Q196803,1921-1930,1,Asiatic Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1968,1946-1970
http://www.wikidata.org/entity/Q983434,Larry Collins,1929,male,West Hartford,POINT (-72.753889 41.767778),http://www.wikidata.org/entity/Q49140,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1974,1971-1995
http://www.wikidata.org/entity/Q12298530,Khristo Cherni︠a︡ev,1930,male,Varna,POINT (27.91108 43.211375),http://www.wikidata.org/entity/Q6506,1921-1930,8,Eastern Europe,BG,България,Bulgaria,BGR,Central Europe,1975,1971-1995
http://www.wikidata.org/entity/Q110647631,Thijmen van de Burgt,1926,male,Zeist,POINT (5.23333 52.09),http://www.wikidata.org/entity/Q33527010,1921-1930,22,Western Europe,NL,Nederland,Netherlands,NLD,Belgium Netherl.,1971,1971-1995
http://www.wikidata.org/entity/Q3048455,Edward Behr,1926,male,16th arrondissement of Paris,POINT (2.276489 48.863611),http://www.wikidata.org/entity/Q194420,1921-1930,22,Western Europe,FR,France,France,FRA,France,1971,1971-1995
http://www.wikidata.org/entity/Q7679021,Talbot Duckmanton,1921,male,South Yarra,POINT (144.989 -37.84),http://www.wikidata.org/entity/Q2304617,1921-1930,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1966,1946-1970
http://www.wikidata.org/entity/Q3083410,François-Jean Armorin,1923,male,Crest,POINT (5.022222 44.728333),http://www.wikidata.org/entity/Q327259,1921-1930,22,Western Europe,FR,France,France,FRA,France,1968,1946-1970
http://www.wikidata.org/entity/Q1261424,Tony Vaccaro,1922,male,Greensburg,POINT (-79.542222 40.297778),http://www.wikidata.org/entity/Q734974,1921-1930,23,Northern America,US,United States,United States,USA,United States Can.,1967,1946-1970
http://www.wikidata.org/entity/Q2925424,Brigitte Friang,1924,female,16th arrondissement of Paris,POINT (2.276489 48.863611),http://www.wikidata.org/entity/Q194420,1921-1930,22,Western Europe,FR,France,France,FRA,France,1969,1946-1970
http://www.wikidata.org/entity/Q2976984,Claude Bernard-Aubert,1930,male,Durtal,POINT (-0.241389 47.671944),http://www.wikidata.org/entity/Q819837,1921-1930,22,Western Europe,FR,France,France,FRA,France,1975,1971-1995
http://www.wikidata.org/entity/Q80704706,Louis Wuyts,1921,male,Melsbroek,POINT (4.4767 50.9144),http://www.wikidata.org/entity/Q2565209,1921-1930,22,Western Europe,BE,Belgien-Belgique-België,Belgium,BEL,Belgium Netherl.,1966,1946-1970
http://www.wikidata.org/entity/Q1104100,Ko Rentmeester,1936,male,Amsterdam,POINT (4.883333 52.366667),http://www.wikidata.org/entity/Q727,1931-1940,22,Western Europe,NL,Nederland,Netherlands,NLD,Belgium Netherl.,1981,1971-1995
http://www.wikidata.org/entity/Q471546,John Pilger,1939,male,Sydney,POINT (151.21 -33.867778),http://www.wikidata.org/entity/Q3130,1931-1940,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1984,1971-1995
http://www.wikidata.org/entity/Q496027,Eddie Adams,1933,male,New Kensington,POINT (-79.758333 40.568333),http://www.wikidata.org/entity/Q1186623,1931-1940,23,Northern America,US,United States,United States,USA,United States Can.,1978,1971-1995
http://www.wikidata.org/entity/Q454784,Gilles Caron,1939,male,Neuilly-sur-Seine,POINT (2.2675 48.887222),http://www.wikidata.org/entity/Q48958,1931-1940,22,Western Europe,FR,France,France,FRA,France,1984,1971-1995
http://www.wikidata.org/entity/Q99390539,H. D. S. Greenway,1935,male,Boston,POINT (-71.057778 42.360278),http://www.wikidata.org/entity/Q100,1931-1940,23,Northern America,US,United States,United States,USA,United States Can.,1980,1971-1995
http://www.wikidata.org/entity/Q3080180,Fox Butterfield,1939,male,Lancaster,POINT (-76.304445 40.039722),http://www.wikidata.org/entity/Q320514,1931-1940,23,Northern America,US,United States,United States,USA,United States Can.,1984,1971-1995
http://www.wikidata.org/entity/Q1238740,Neil Sheehan,1936,male,Holyoke,POINT (-72.618056 42.204167),http://www.wikidata.org/entity/Q1637790,1931-1940,23,Northern America,US,United States,United States,USA,United States Can.,1981,1971-1995
http://www.wikidata.org/entity/Q1239329,Don McCullin,1935,male,Finsbury Park,POINT (-0.1031 51.5683),http://www.wikidata.org/entity/Q122566,1931-1940,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1980,1971-1995
http://www.wikidata.org/entity/Q5004358,Byron G. Highland,1934,male,Detroit,POINT (-83.0475 42.331667),http://www.wikidata.org/entity/Q12439,1931-1940,23,Northern America,US,United States,United States,USA,United States Can.,1979,1971-1995
http://www.wikidata.org/entity/Q6194935,Jim Fenwick,1934,male,Brisbane,POINT (153.027778 -27.467778),http://www.wikidata.org/entity/Q34932,1931-1940,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1979,1971-1995
http://www.wikidata.org/entity/Q2401525,Yves Courrière,1935,male,12th arrondissement of Paris,POINT (2.388183 48.840808),http://www.wikidata.org/entity/Q171689,1931-1940,22,Western Europe,FR,France,France,FRA,France,1980,1971-1995
http://www.wikidata.org/entity/Q7969034,Ward Just,1935,male,Michigan City,POINT (-86.89306 41.71278),http://www.wikidata.org/entity/Q989282,1931-1940,23,Northern America,US,United States,United States,USA,United States Can.,1980,1971-1995
